id_bem,identifica,co_iphan,no_logrado,nu_logrado,id_naturez,ds_naturez,codigo_iph,id_classif,ds_classif,id_tipo_be,ds_tipo_be,sg_tipo_be,sintese_be,dt_cadastr
18302,Sítio Açude II,TO1707009BAST00021,Fazenda,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18303,Sítio Santa Maria,TO1707009BAST00022,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18304,Tamburil,TO1707009BAST00023,Fazenda Porto Franco,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18305,Caverna da Areia,TO1707009BAST00024,Fazenda Varjão,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18376,Palmeiras,TO1715259BAST00001,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18432,Gruta da Escalada,TO1720903BAST00005,Fazenda União,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18433,Abrigo do Funil,TO1720903BAST00006,Fazenda Taguatinga,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18428,Taguatinga,TO1720903BAST00001,Fazenda Butiti Grande,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18429,Abrigo do Quati II,TO1720903BAST00002,Fazenda Quati,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18430,Abrigo do Quati I,TO1720903BAST00003,Fazenda Quati,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18431,Mimosa,TO1720903BAST00004,Chácara Mimosa,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18434,Abrigo dos Tapuios,TO1720903BAST00007,Fazenda Lagoinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18435,Gruta dos Tapuios II,TO1720903BAST00008,Fazenda União,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18436,Lagoinha - II,TO1720903BAST00009,Fazenda Logoinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18437,Abrigo do Jenipapeiro II,TO1720903BAST00010,Fazenda Santa Cruz,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18438,Abrigo do Jenipapeiro I,TO1720903BAST00011,Fazenda Sana Cruz,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18439,Abrigo do Salitre - I,TO1720903BAST00012,Fazenda Pau Jaú,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18440,Porto Alegre,TO1720903BAST00013,Fazenda Porto Alegre,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18441,Gruta do Gonçalo,TO1720903BAST00014,Fazenda Morro Preto,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18442,Gruta dos Caldeirões,TO1720903BAST00015,Fazenda Caldeirões,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18448,Sítio do Pinga II,TO1700301BAST00008,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18449,Sítio do Pinga I,TO1700301BAST00009,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18497,Sítio Curiango,TO1713809BAST00016,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18498,Sítio Pedras Brancas,TO1713809BAST00017,Fazenda Curicaca,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18499,Sítio Cachoeirinha I,TO1713809BAST00018,Fazenda Santo Antônio,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18500,Sítio Pedra Riscada,TO1713809BAST00019,Fazenda Praia do Livramento,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18501,Sítio Buritizinho I,TO1713809BAST00020,Buritizinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18502,Sítio Cajuí,TO1713809BAST00021,Fazenda Buritizinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18503,Sítio Três Colinas,TO1713809BAST00022,Fazenda Buritizinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18504,Sítio Bela Vista,TO1713809BAST00023,Fazenda Santa Rita,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18513,Sítio Duas Colinas,TO1706506BAST00005,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18514,Síto Curicaca IV,TO1706506BAST00006,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18515,Sítio da Grota I,TO1706506BAST00007,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18516,Sítio Curicaca II,TO1706506BAST00008,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18517,Sítio Rochedo,TO1706506BAST00009,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18518,Sítio Lajedo,TO1706506BAST00010,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18519,Sítio da Grota II,TO1706506BAST00011,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18632,ABRIGO  CAJUEIRO I,TO1703008BAST00013,Fazenda Cajueiro,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18633,ABRIGO DO BACURÍ,TO1703008BAST00014,Serra do Bacurí - Fazenda Santarem,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18634,ABRIGO DO SOL,TO1703008BAST00015,"Serra do Mosquito, Fazenda Santarém",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18635,SÍTIO ALTO SANTARÉM I,TO1703008BAST00016,Fazenda Santarém,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18636,SÍTIO ESPERANÇA,TO1703008BAST00017,Chácara Boa Esperança,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18637,SÍTIO ALTO SANTARÉM II,TO1703008BAST00018,Chácara Ouro Verde - Fazenda Santarém,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18638,MUNDO NOVO,TO1703008BAST00019,Fazenda Santarem,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18641,Bem Viver,TO1701101BAST00006,Chacara Bem Viver,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18642,Entre Rios I,TO1701101BAST00007,Fazenda Entre Rios,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18643,Entre Rios II,TO1701101BAST00008,Fazenda Entre Rios,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18644,Faveira,TO1718758BAST00004,Bonfinópolis (distrito de Rio Sono),,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18645,Itacajá,TO1710508BAST00002,Fazenda Novo Acordo,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18646,Jaó,TO1710508BAST00003,Antiga Fazenda Jaó,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18647,Poço Azul,TO1701101BAST00009,Fazenda Poço Azul,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18648,São José,TO1709005BAST00013,Fazenda São José,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18649,Taboca,TO1718758BAST00005,Fazenda Boa Esperança,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
18650,Sítio Dianópolis,TO1707009BAST00025,Fazenda Agropecuária Agrotrafo LTDA,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20730,Lontra II - Torre 582,TO1702109BAST00003,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19365,Fazenda Barreiro do Timbó,TO1707009BAST00026,ADA - Complexo Hidrelétrico Rio Palmeiras - TO,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19366,Cascalheira 4,TO1707009BAST00027,ADA - Complexo Hidrelétrico Rio Palmeiras - TO,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19367,Fazenda Amaralina,TO1707009BAST00028,ADA - Complexo Hidrelétrico Rio Palmeiras - TO,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19368,Fazenda Palmeira,TO1707009BAST00029,ADA - Complexo Hidrelétrico Rio Palmeiras - TO,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19655,TORRE I-C 387 À 388 (ou 161.2  À 162.1),TO1706506BAST00013,Fazenda Vão da Mangaba,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19419,Canto Verde,TO1716109BAST00002,Chácara Canto Verde,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19433,Campestre - Torre 26 a 30,TO1705508BAST00003,"FAZENDA CAMPESTRE(1 : 9.3-10.1)/ SITIO BOCANA (2 : 10.2)/
FAZENDA BOCAINA  (3 : 11.1-11.2)",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19434,Lajeado 40,TO1712009BAST00058,Margem esquerda do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19613,Brejo Redondo 4,TO1712009BAST00074,Brejo Redondo,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19614,Pilões 18,TO1712009BAST00075,Margem direita do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
24318,SÍTIO ARQUEOLÓGICO PEDRA CANGA 1,TO1712009BAST00083,Estrada vicinal que margeia o Rio Lajeado,,3,Bem Arqueológico,BA,40,Histórico,4,Sítio,ST,"SÍTIO ARQUEOLÓGICO PEDRA CANGA 1, localizado(a) no estado de Tocantins, cidade(s) de Lajeado, é um Bem Arqueológico, do tipo Sítio, com estado de conservação Regular e de preservação Pouco Alterado.
Isolamento com cerca de mourão e arame; sinalização co",2019/10/16
19598,Lajeadinho,TO1712009BAST00059,"Está 100m à direita do córrego Graveto e 300m à esquerda do córrego do Lajeadinho, na marg...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19599,Lajeado 33,TO1712009BAST00060,Margem esquerda do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19600,Lajeado 21,TO1712009BAST00061,"Margem esquerda do córrego Lajeadinho, a cerca de 200m.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19601,Lajeado 46,TO1712009BAST00062,Margem esquerda do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19602,Lajeado 45,TO1712009BAST00063,Margem direita do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19603,Lajeado 18,TO1712009BAST00064,Margem esquerda do Tocantins (a 450m)/ a aproximadamente 800m do eixo da barragem.,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19604,Mirindiba 5,TO1712009BAST00065,Margem direita do Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19605,Mirindiba 4,TO1712009BAST00066,Margem direita do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19606,Lajeado 17,TO1712009BAST00067,Margem esquerda do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19607,Lajeado 39,TO1712009BAST00068,"Margem esquerda do rio Tocantins, em frente ao rio Lajeado Grande.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19608,Mirindiba 13,TO1712009BAST00069,Margem direita do Tocantins e margem esquerda do córrego Mirindiba,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19609,Lajeado 36,TO1712009BAST00070,"Margem esquerda do rio Tocantins, em frente à sede da fazenda.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19610,Lajeado 37,TO1712009BAST00071,"Margem esquerda do rio Tocantins, distante 10m do sítio Lajeado 36, separados por um ribeirão.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19611,Mirindiba 12,TO1712009BAST00072,Margem direita do Tocantins e margem esquerda do córrego Mirindiba,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19612,Lajeado 35,TO1712009BAST00073,Margem esquerda do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19615,Mirindiba 3,TO1712009BAST00076,Margem direita do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19616,Pilões 16,TO1712009BAST00077,Margem direita do rio Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19617,Brejo Redondo 2,TO1712009BAST00078,Brejo Redondo,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19618,Pilões 13,TO1712009BAST00079,Margem direita do Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19619,Caracol 2,TO1721000BAST00087,"Margem esquerda do rio Tocantins, margme direita do ribeirão Cracol, passando a fazenda Pa...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19625,Apinajé 4,TO1720499BAST00005,Chácara Águas Marinhas,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19620,Altamira,TO1716604BAST00009,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19621,Lagoa dos Buritis I,TO1716604BAST00010,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19622,Narciso 1,TO1718204BAST00042,"Margem esquerda do rio Tocantins, junto ao córrego do Narciso",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19627,DARCINÓPOLIS II,TO1706506BAST00012,fazenda Santa Rita,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19642,Estreito - Torre 302,MA2109007BAST00001,FAZENDA OURO VERDE,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19806,Sítio Gurupi VI,TO1709500BAST00014,Fazenda Tanabi,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19815,Sítio Pilão,TO1713205BAST00049,Fazenda Canaã,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19816,Sítio Canaã,TO1713205BAST00050,Fazenda Canaã,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19828,Sítio Sucupira I,TO1720853BAST00002,Fazenda Boa Sorte,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19829,Sítio Sucupira II,TO1720853BAST00003,Fazenda Santa Paula do Norte,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19979,Nova Betânia,TO1702406BAST00023,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19980,Arraias 2,TO1702406BAST00024,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19981,Palmares,TO1702406BAST00025,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19982,Arraias 1,TO1702406BAST00026,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19984,Sítio Curicaca I,TO1713809BAST00024,Fazenda Alto Alegre,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19988,Sítio Abrigo do Quati,TO1706506BAST00014,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19989,Sitío Xupé I,TO1706506BAST00015,Alto do Bonito,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19990,Sítio Xupé II,TO1706506BAST00016,"Alto do Bonito


Alto Bonito",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19991,Sítio do Coco II,TO1706506BAST00017,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19992,Sitío do Coco I,TO1706506BAST00018,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19993,Sítio Laje II,TO1706506BAST00019,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19994,Sítio Laje I,TO1706506BAST00020,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19995,Sítio Ravina Grande,TO1706506BAST00021,Fazenda Akiri,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19996,Sítio Campo Alegre III,TO1706506BAST00022,Fazenda Akiri,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
19999,Sítio Grota Seca III,TO1700301BAST00010,Fazenda Prainha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20218,Fazenda Santa Rosa,TO1718907BAST00006,Fazenda Santa Rosa,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20201,Papa Mel,TO1716505BAST00014,Área Urbana,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20202,Olaria,TO1716505BAST00015,Chacara Olaria,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20203,Lajes 1,TO1718204BAST00043,"margem esquerda do rio Tocantins, próximo à sede da antiga Fazenda Lajes",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20211,Padre Antônio 1,TO1703701BAST00024,"Margem esquerda do rio Tocantins, próximo à área da Malhadinha, em direção ao Tocantins.",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20212,Areia Grossa 2,TO1703701BAST00025,"Localidade conhecida como fazenda velha, margem esquerda do Tocantins, entre a areia gross...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20213,Mirindiba 2,TO1721000BAST00088,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20214,Cemitério da Fazenda Engenho,TO1718907BAST00002,Fazenda Engenho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20215,Apinajé 1,TO1718907BAST00003,"Porto Conceição, próximo ao distrito de Apinajé",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20216,Apinajé 2,TO1718907BAST00004,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20217,Apinajé 3,TO1718907BAST00005,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20219,Santa Rosa,TO1718907BAST00007,Centro ao lado,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20220,Fazenda Engenho,TO1718907BAST00008,Fazenda Engenho (Açude),,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20241,Lajeado Usininha,TO1712009BAST00080,Próximo à usina hidrelétrica do Lajeado,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20243,SÃO JUDAS TADEU II,TO1713205BAST00051,FAZENDA SÃO JUDAS TADEU,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20244,Serragem 1,TO1713205BAST00052,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20246,Bebedouro,TO1720655BAST00003,Fazenda Bebedouro,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20248,Mares 2,TO1713205BAST00053,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20249,Mares 1,TO1713205BAST00054,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20250,Mares 6,TO1713205BAST00055,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20251,Mares 3,TO1713205BAST00056,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20252,Mares 4,TO1713205BAST00057,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20389,Betel,TO1721000BAST00089,Fazenda Betel,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20390,Fazenda Nossa Senhora do Socorro,TO1715754BAST00009,UHE São Salvador,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20391,Curral,TO1715754BAST00010,UHE São Salvador,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20392,Fazenda Barreinho 2,TO1715754BAST00011,UHE São Salvador,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20393,Fazenda Bananal 2,TO1715754BAST00012,UHE São Salvador,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20394,Rosário,TO1715754BAST00013,Fazenda Rosário,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20395,Vala/Muro,TO1715754BAST00014,UHE São Salvador,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20396,Fazenda Custódio,TO1715754BAST00015,Fazenda Custódio,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20542,Sítio Serra Alegre - Torre 405 à 406 (ex Valdivina),TO1713205BAST00058,Fazenda Serra Alegre,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
12231,Pouso Alto,TO1715507BAST00001,Fazenda Pouso Alto,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20637,Manoel Alves 6,TO1718006BAST00001,"Área a jusante da barragem Manoel Alves, alto vale do rio Manoel Alves",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20638,Manoel Alves 7,TO1718006BAST00002,"Área a jusante da barragem Manoel Alves, alto vale do rio Manoel Alves",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20641,Sítio Alto da Ilha,TO1706506BAST00023,Ilha dos Campos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20642,Sítio dos Campos,TO1706506BAST00024,Ilha dos Campos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20649,Sítio Paredão da Morte,TO1706506BAST00025,Ilha dos Campos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20650,Sítio do Bico,TO1706506BAST00026,Ilha dos Campos,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20652,Sítio Curicaca III,TO1713809BAST00025,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20653,KÊN GÔ KAGÁ,TO1721208BAST00001,Na rodovia transmazônia rumo luzinópolis ponte do ribeirão mumbuca,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20671,Sítio Arqueológico Fazenda Monte Verde 01,TO1703107BAST00001,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20679,Mangues I,TO1718204BAST00044,Fazenda Aurora,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20720,Apinajé 5,TO1720499BAST00006,Apinajés,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20733,Funilinho,TO1713205BAST00059,Cachoeira no caminho entre a Vila do Lajeadinho e Miracema do Tocantins,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20734,Serra do Carmo 1,TO1721000BAST00090,"Bacia do Tocantins, Fazenda Brejo Redondo",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
20735,Serra do Carmo 2,TO1721000BAST00091,Pequeno abrigo no morro onde está Serra do Carmo 1,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
22096,Torre 1103-1,TO1708205BAST00003,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22104,Água Boa,TO1717503BAST00002,"Está implantado no topo de uma suave colina, ao lado de uma mata
preservada que fica inund...",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22105,Cemitério Floresta,TO1717503BAST00003,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22106,Floresta 1,TO1717503BAST00004,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22107,Floresta 2,TO1717503BAST00005,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22108,Muralha,TO1717503BAST00006,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22109,Piauzinho 1,TO1717503BAST00007,"Setor Piauzinho, Córrego Piauzinho",,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22110,Piauzinho 2,TO1717503BAST00008,Setor Piauzinho,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22111,Pinto,TO1717503BAST00009,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22112,Pium 1,TO1717503BAST00010,As?ociaç?o Provi,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
